,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name
4593,4594,,Alluaudia montagnacii,Didiereaceae,1.0,MG,
4594,4595,,Alluaudia procera,Didiereaceae,1.0,MG,
4595,4596,,Alluaudiopsis fiherenensis,Didiereaceae,1.0,MG,
4596,4597,,Alluaudiopsis marnieriana,Didiereaceae,1.0,MG,
4597,4598,,Decarya madagascariensis,Didiereaceae,1.0,MG,
4598,4599,,Didierea ascendens,Didiereaceae,1.0,MG,
4599,4600,,Didierea comosa,Didiereaceae,1.0,MG,
4600,4601,,Didierea dumosa,Didiereaceae,1.0,MG,
4601,4602,,Didierea madagascariensis,Didiereaceae,1.0,MG,
4602,4603,,Didierea mirabilis,Didiereaceae,1.0,MG,
4603,4604,,Didierea procera,Didiereaceae,1.0,MG,
4604,4605,,Didierea trollii,Didiereaceae,1.0,MG,
4605,4606,,Dioscorea deltoidea,Dioscoreaceae,1.0,"AF,BT,KH,CN,IN,LA,NP,TH,VN",
4606,4607,,Dionaea muscipula,Droseraceae,1.0,US,
4607,4608,,Diospyros aculeata,Ebenaceae,1.0,MG,
4608,4609,,Diospyros analamerensis,Ebenaceae,1.0,MG,
4609,4610,,Diospyros ankifiensis,Ebenaceae,1.0,MG,
4610,4611,,Diospyros anosivolensis,Ebenaceae,1.0,MG,
4611,4612,,Diospyros anxifiensis,Ebenaceae,1.0,MG,
4612,4613,,Diospyros baroniana,Ebenaceae,1.0,MG,
4613,4614,,Diospyros bemarivensis,Ebenaceae,1.0,MG,
4614,4615,,Diospyros bernieriana,Ebenaceae,1.0,MG,
4615,4616,,Diospyros bezofensis,Ebenaceae,1.0,MG,
4616,4617,,Diospyros boinensis,Ebenaceae,1.0,MG,
4617,4618,,Diospyros boivinii,Ebenaceae,1.0,MG,
4618,4619,,Diospyros calophylla,Ebenaceae,1.0,MG,
4619,4620,,Diospyros cinnamomoides,Ebenaceae,1.0,MG,
4620,4621,,Diospyros clusiifolia,Ebenaceae,1.0,MG,
4621,4622,,Diospyros conifera,Ebenaceae,1.0,MG,
4622,4623,,Diospyros coursiana,Ebenaceae,1.0,MG,
4623,4624,,Diospyros cupulifera,Ebenaceae,1.0,MG,
4624,4625,,Diospyros danguyana,Ebenaceae,1.0,MG,
4625,4626,,Diospyros decaryana,Ebenaceae,1.0,MG,
4626,4627,,Diospyros dicorypheoides,Ebenaceae,1.0,MG,
4627,4628,,Diospyros dycorypheoides,Ebenaceae,1.0,MG,
4628,4629,,Diospyros ebenifera,Ebenaceae,1.0,MG,
4629,4630,,Diospyros enervis,Ebenaceae,1.0,MG,
4630,4631,,Diospyros erinacea,Ebenaceae,1.0,MG,
4631,4632,,Diospyros erythrosperma,Ebenaceae,1.0,MG,
4632,4633,,Diospyros ferrea,Ebenaceae,1.0,"AO,AU,BJ,KH,CM,CF,CI,FJ,GH,GN,GW,IN,ID,JP,LA,MG,MY,ML,MM,NG,PG,PH,SN,SL,SG,LK,TH,ZW",
4633,4634,,Diospyros filipes,Ebenaceae,1.0,MG,
4634,4635,,Diospyros fuscovelutina,Ebenaceae,1.0,MG,
4635,4636,,Diospyros geayana,Ebenaceae,1.0,MG,
4636,4637,,Diospyros gneissicola,Ebenaceae,1.0,MG,
4637,4638,,Diospyros greveana,Ebenaceae,1.0,MG,
4638,4639,,Diospyros haplostylis,Ebenaceae,1.0,MG,
4639,4640,,Diospyros hazomainty,Ebenaceae,1.0,MG,
4640,4641,,Diospyros heterosepala,Ebenaceae,1.0,MG,
4641,4642,,Diospyros humbertiana,Ebenaceae,1.0,MG,
4642,4643,,Diospyros humbertii,Ebenaceae,1.0,MG,
4643,4644,,Diospyros implexicalyx,Ebenaceae,1.0,MG,
4644,4645,,Diospyros ketsensis,Ebenaceae,1.0,MG,
4645,4646,,Diospyros lamiana,Ebenaceae,1.0,MG,
4646,4647,,Diospyros lanceolata,Ebenaceae,1.0,MG,
4647,4648,,Diospyros latispathulata,Ebenaceae,1.0,MG,
4648,4649,,Diospyros lokohensis,Ebenaceae,1.0,MG,
4649,4650,,Diospyros louveli,Ebenaceae,1.0,MG,
4650,4651,,Diospyros madagascariensis,Ebenaceae,1.0,MG,
4651,4652,,Diospyros madecassa,Ebenaceae,1.0,MG,
4652,4653,,Diospyros magnifolia,Ebenaceae,1.0,MG,
4653,4654,,Diospyros manampetsae,Ebenaceae,1.0,MG,
4654,4655,,Diospyros mangabensis,Ebenaceae,1.0,MG,
4655,4656,,Diospyros mangorensis,Ebenaceae,1.0,MG,
4656,4657,,Diospyros mapingo,Ebenaceae,1.0,MG,
4657,4658,,Diospyros masoalensis,Ebenaceae,1.0,MG,
4658,4659,,Diospyros mcphersonii,Ebenaceae,1.0,MG,
4659,4660,,Diospyros meeusiana,Ebenaceae,1.0,MG,
4660,4661,,Diospyros megasepala,Ebenaceae,1.0,MG,
4661,4662,,Diospyros microrhombus,Ebenaceae,1.0,MG,
4662,4663,,Diospyros minutiloba,Ebenaceae,1.0,MG,
4663,4664,,Diospyros montigena,Ebenaceae,1.0,MG,
4664,4665,,Diospyros myriophylla,Ebenaceae,1.0,MG,
4665,4666,,Diospyros myrtifolia,Ebenaceae,1.0,MG,
4666,4667,,Diospyros myrtilloides,Ebenaceae,1.0,MG,
4667,4668,,Diospyros natalensis,Ebenaceae,1.0,"CD,KE,MG,MW,MZ,ZA,SZ,UG,TZ,ZM,ZW",
4668,4669,,Diospyros nidiformis,Ebenaceae,1.0,MG,
4669,4670,,Diospyros obducta,Ebenaceae,1.0,MG,
4670,4671,,Diospyros occlusa,Ebenaceae,1.0,MG,
4671,4672,,Diospyros olacinoides,Ebenaceae,1.0,MG,
4672,4673,,Diospyros parifolia,Ebenaceae,1.0,MG,
4673,4674,,Diospyros parvifolia,Ebenaceae,1.0,MG,
4674,4675,,Diospyros perglauca,Ebenaceae,1.0,MG,
4675,4676,,Diospyros perreticulata,Ebenaceae,1.0,MG,
4676,4677,,Diospyros pervilleana,Ebenaceae,1.0,MG,
4677,4678,,Diospyros pervillei,Ebenaceae,1.0,MG,
4678,4679,,Diospyros platycalyx,Ebenaceae,1.0,MG,
4679,4680,,Diospyros pruinosa,Ebenaceae,1.0,MG,
4680,4681,,Diospyros quercina,Ebenaceae,1.0,MG,
4681,4682,,Diospyros sakalavarum,Ebenaceae,1.0,MG,
4682,4683,,Diospyros sclerophylla,Ebenaceae,1.0,MG,
4683,4684,,Diospyros sphaerosepala,Ebenaceae,1.0,MG,
4684,4685,,Diospyros squamosa,Ebenaceae,1.0,MG,
4685,4686,,Diospyros stenocarpa,Ebenaceae,1.0,MG,
4686,4687,,Diospyros subacuta,Ebenaceae,1.0,MG,
4687,4688,,Diospyros subenervis,Ebenaceae,1.0,MG,
4688,4689,,Diospyros subfalciformis,Ebenaceae,1.0,MG,
4689,4690,,Diospyros subsessilifolia,Ebenaceae,1.0,MG,
4690,4691,,Diospyros subtrinervis,Ebenaceae,1.0,MG,
4691,4692,,Diospyros tampinensis,Ebenaceae,1.0,MG,
4692,4693,,Diospyros tetraceros,Ebenaceae,1.0,MG,
4693,4694,,Diospyros tetrapoda,Ebenaceae,1.0,MG,
4694,4695,,Diospyros thouarsii,Ebenaceae,1.0,MG,
4695,4696,,Diospyros tropophylla,Ebenaceae,1.0,MG,
4696,4697,,Diospyros urschii,Ebenaceae,1.0,MG,
4697,4698,,Diospyros velutipes,Ebenaceae,1.0,MG,
4698,4699,,Diospyros vescoi,Ebenaceae,1.0,MG,
4699,4700,,Euphorbia abdelkuri,Euphorbiaceae,1.0,YE,
4700,4701,,Euphorbia abyssinica,Euphorbiaceae,1.0,"ET,KE,SO,S1,ZW",
4701,4702,,Euphorbia acervata,Euphorbiaceae,1.0,ZW,
4702,4703,,Euphorbia actinoclada,Euphorbiaceae,1.0,"ET,KE,SO",
4703,4704,,Euphorbia aculeata,Euphorbiaceae,1.0,YE,
4704,4705,,Euphorbia adenochila,Euphorbiaceae,1.0,SO,
4705,4706,,Euphorbia adjurana,Euphorbiaceae,1.0,"ET,KE",
4706,4707,,Euphorbia aequoris,Euphorbiaceae,1.0,ZA,
4707,4708,,Euphorbia aeruginosa,Euphorbiaceae,1.0,ZA,
4708,4709,,Euphorbia aggregata,Euphorbiaceae,1.0,ZA,
4709,4710,,Euphorbia alata,Euphorbiaceae,1.0,JM,
4710,4711,,Euphorbia albertensis,Euphorbiaceae,1.0,ZA,
4711,4712,,Euphorbia albipollinifera,Euphorbiaceae,1.0,ZA,
4712,4713,,Euphorbia alcicornis,Euphorbiaceae,1.0,MG,
4713,4714,,Euphorbia alfredii,Euphorbiaceae,1.0,MG,
4714,4715,,Euphorbia amarifontana,Euphorbiaceae,1.0,ZA,
4715,4716,,Euphorbia ambarivatoensis,Euphorbiaceae,1.0,MG,
4716,4717,,Euphorbia ambohipotsiensis,Euphorbiaceae,1.0,,
4717,4718,,Euphorbia ambovombensis,Euphorbiaceae,1.0,MG,
4718,4719,,Euphorbia ambroseae,Euphorbiaceae,1.0,"MW,MZ",
4719,4720,,Euphorbia amicorum,Euphorbiaceae,1.0,DJ,
4720,4721,,Euphorbia ammak,Euphorbiaceae,1.0,"SA,YE",
4721,4722,,Euphorbia ampliphylla,Euphorbiaceae,1.0,"ET,KE,MW,UG,TZ,ZM",
4722,4723,,Euphorbia analalavensis,Euphorbiaceae,1.0,MG,
4723,4724,,Euphorbia analavelonensis,Euphorbiaceae,1.0,MG,
4724,4725,,Euphorbia andrefandrovana,Euphorbiaceae,1.0,,
4725,4726,,Euphorbia angrae,Euphorbiaceae,1.0,,
4726,4727,,Euphorbia angularis,Euphorbiaceae,1.0,MZ,
4727,4728,,Euphorbia angustiflora,Euphorbiaceae,1.0,TZ,
4728,4729,,Euphorbia ankarensis,Euphorbiaceae,1.0,MG,
4729,4730,,Euphorbia ankazobensis,Euphorbiaceae,1.0,MG,
4730,4731,,Euphorbia annamarieae,Euphorbiaceae,1.0,MG,
4731,4732,,Euphorbia anoplia,Euphorbiaceae,1.0,ZA,
4732,4733,,Euphorbia antiquorum,Euphorbiaceae,1.0,"IN,MM,PK,LK,TH",
4733,4734,,Euphorbia antisyphilitica,Euphorbiaceae,1.0,"MX,US",
4734,4735,,Euphorbia antso,Euphorbiaceae,1.0,MG,
4735,4736,,Euphorbia aphylla,Euphorbiaceae,1.0,ES,
4736,4737,,Euphorbia appariciana,Euphorbiaceae,1.0,BR,
4737,4738,,Euphorbia applanata,Euphorbiaceae,1.0,YE,
4738,4739,,Euphorbia arahaka,Euphorbiaceae,1.0,MG,
4739,4740,,Euphorbia arbuscula,Euphorbiaceae,1.0,YE,
4740,4741,,Euphorbia arceuthobioides,Euphorbiaceae,1.0,ZA,
4741,4742,,Euphorbia arida,Euphorbiaceae,1.0,ZA,
4742,4743,,Euphorbia aspericaulis,Euphorbiaceae,1.0,ZA,
4743,4744,,Euphorbia asthenacantha,Euphorbiaceae,1.0,TZ,
4744,4745,,Euphorbia astrophora,Euphorbiaceae,1.0,ZA,
4745,4746,,Euphorbia atoto,Euphorbiaceae,1.0,"KH,ID,MY,MM,PH,SG,LK,TH",
4746,4747,,Euphorbia atrispina,Euphorbiaceae,1.0,ZA,
4747,4748,,Euphorbia atrocarmesina,Euphorbiaceae,1.0,AO,
4748,4749,,Euphorbia atroflora,Euphorbiaceae,1.0,KE,
4749,4750,,Euphorbia atropurpurea,Euphorbiaceae,1.0,ES,
4750,4751,,Euphorbia atrox,Euphorbiaceae,1.0,SO,
4751,4752,,Euphorbia attastoma,Euphorbiaceae,1.0,BR,
4752,4753,,Euphorbia aureoviridiflora,Euphorbiaceae,1.0,MG,
4753,4754,,Euphorbia avasmontana,Euphorbiaceae,1.0,"NA,ZA",
4754,4755,,Euphorbia awashensis,Euphorbiaceae,1.0,ET,
4755,4756,,Euphorbia baga,Euphorbiaceae,1.0,"BJ,BF,CI,GH,NG",
4756,4757,,Euphorbia baioensis,Euphorbiaceae,1.0,KE,
4757,4758,,Euphorbia baleensis,Euphorbiaceae,1.0,ET,
4758,4759,,Euphorbia baliola,Euphorbiaceae,1.0,,
4759,4760,,Euphorbia ballyana,Euphorbiaceae,1.0,KE,
4760,4761,,Euphorbia ballyi,Euphorbiaceae,1.0,SO,
4761,4762,,Euphorbia balsamifera,Euphorbiaceae,1.0,"BJ,BF,GH,ML,MR,NE,NG,SA,SN,SO,ES,SD,S1,TG,YE",
4762,4763,,Euphorbia banae,Euphorbiaceae,1.0,MG,
4763,4764,,Euphorbia baradii,Euphorbiaceae,1.0,SO,
4764,4765,,Euphorbia barbicollis,Euphorbiaceae,1.0,SO,
4765,4766,,Euphorbia bariensis,Euphorbiaceae,1.0,SO,
4766,4767,,Euphorbia barnardii,Euphorbiaceae,1.0,ZA,
4767,4768,,Euphorbia barnhartii,Euphorbiaceae,1.0,"IN,TH",
4768,4769,,Euphorbia bayeri,Euphorbiaceae,1.0,ZA,
4769,4770,,Euphorbia baylissii,Euphorbiaceae,1.0,MZ,
4770,4771,,Euphorbia beharensis,Euphorbiaceae,1.0,MG,
4771,4772,,Euphorbia beillei,Euphorbiaceae,1.0,TD,
4772,4773,,Euphorbia bemarahaensis,Euphorbiaceae,1.0,MG,
4773,4774,,Euphorbia bergeri,Euphorbiaceae,1.0,,
4774,4775,,Euphorbia bergii,Euphorbiaceae,1.0,ZA,
4775,4776,,Euphorbia berorohae,Euphorbiaceae,1.0,MG,
4776,4777,,Euphorbia berotica,Euphorbiaceae,1.0,"AO,NA",
4777,4778,,Euphorbia berthelotii,Euphorbiaceae,1.0,ES,
4778,4779,,Euphorbia biaculeata,Euphorbiaceae,1.0,MG,
4779,4780,,Euphorbia biharamulensis,Euphorbiaceae,1.0,TZ,
4780,4781,,Euphorbia bitataensis,Euphorbiaceae,1.0,ET,
4781,4782,,Euphorbia boinensis,Euphorbiaceae,1.0,MG,
4782,4783,,Euphorbia boissieri,Euphorbiaceae,1.0,MG,
4783,4784,,Euphorbia boiteaui,Euphorbiaceae,1.0,MG,
4784,4785,,Euphorbia bolusii,Euphorbiaceae,1.0,ZA,
4785,4786,,Euphorbia bongolavensis,Euphorbiaceae,1.0,MG,
4786,4787,,Euphorbia boranensis,Euphorbiaceae,1.0,"ET,KE",
4787,4788,,Euphorbia bosseri,Euphorbiaceae,1.0,MG,
4788,4789,,Euphorbia bothae,Euphorbiaceae,1.0,ZA,
4789,4790,,Euphorbia bottae,Euphorbiaceae,1.0,"OM,SA,YE",
4790,4791,,Euphorbia bougheyi,Euphorbiaceae,1.0,"MZ,YE",
4791,4792,,Euphorbia bourgaeana,Euphorbiaceae,1.0,ES,
4792,4793,,Euphorbia brachiata,Euphorbiaceae,1.0,ZA,
4793,4794,,Euphorbia brachyphylla,Euphorbiaceae,1.0,MG,
4794,4795,,Euphorbia brakdamensis,Euphorbiaceae,1.0,ZA,
4795,4796,,Euphorbia brassii,Euphorbiaceae,1.0,PG,
4796,4797,,Euphorbia braunsii,Euphorbiaceae,1.0,ZA,
4797,4798,,Euphorbia bravoana,Euphorbiaceae,1.0,ES,
4798,4799,,Euphorbia breviarticulata,Euphorbiaceae,1.0,"ET,KE,SO,TZ",
4799,4800,,Euphorbia brevirama,Euphorbiaceae,1.0,ZA,
4800,4801,,Euphorbia brevis,Euphorbiaceae,1.0,AO,
4801,4802,,Euphorbia brevitorta,Euphorbiaceae,1.0,KE,
4802,4803,,Euphorbia broussonetii,Euphorbiaceae,1.0,ES,
4803,4804,,Euphorbia brunellii,Euphorbiaceae,1.0,"ET,KE,SD,S1,UG",
4804,4805,,Euphorbia bruynsii,Euphorbiaceae,1.0,ZA,
4805,4806,,Euphorbia bubalina,Euphorbiaceae,1.0,ZA,
4806,4807,,Euphorbia bulbispina,Euphorbiaceae,1.0,MG,
4807,4808,,Euphorbia bupleurifolia,Euphorbiaceae,1.0,ZA,
4808,4809,,Euphorbia burgeri,Euphorbiaceae,1.0,ET,
4809,4810,,Euphorbia burmannii,Euphorbiaceae,1.0,ZA,
4810,4811,,Euphorbia buruana,Euphorbiaceae,1.0,"KE,TZ",
4811,4812,,Euphorbia bussei,Euphorbiaceae,1.0,"KE,TZ",
4812,4813,,Euphorbia bwambensis,Euphorbiaceae,1.0,"CD,UG",
4813,4814,,Euphorbia cactus,Euphorbiaceae,1.0,"SA,S1,YE",
4814,4815,,Euphorbia caducifolia,Euphorbiaceae,1.0,"IN,PK",
4815,4816,,Euphorbia caerulans,Euphorbiaceae,1.0,AO,
4816,4817,,Euphorbia caerulescens,Euphorbiaceae,1.0,ZA,
4817,4818,,Euphorbia calamiformis,Euphorbiaceae,1.0,"ET,KE,SO,UG",
4818,4819,,Euphorbia californica,Euphorbiaceae,1.0,"MX,US",
4819,4820,,Euphorbia caloderma,Euphorbiaceae,1.0,TZ,
4820,4821,,Euphorbia cameronii,Euphorbiaceae,1.0,"DJ,SO",
4821,4822,,Euphorbia canariensis,Euphorbiaceae,1.0,ES,
4822,4823,,Euphorbia candelabrum,Euphorbiaceae,1.0,"KE,SO,UG,TZ",
4823,4824,,Euphorbia cannellii,Euphorbiaceae,1.0,AO,
4824,4825,,Euphorbia capmanambatoensis,Euphorbiaceae,1.0,MG,
4825,4826,,Euphorbia capsaintemariensis,Euphorbiaceae,1.0,MG,
4826,4827,,Euphorbia capuronii,Euphorbiaceae,1.0,MG,
4827,4828,,Euphorbia caput-aureum,Euphorbiaceae,1.0,MG,
4828,4829,,Euphorbia caput-medusae,Euphorbiaceae,1.0,ZA,
4829,4830,,Euphorbia carteriana,Euphorbiaceae,1.0,SO,
4830,4831,,Euphorbia carunculifera,Euphorbiaceae,1.0,AO,
4831,4832,,Euphorbia cassythoides,Euphorbiaceae,1.0,"BS,CU,JM",
4832,4833,,Euphorbia castillonii,Euphorbiaceae,1.0,MG,
4833,4834,,Euphorbia cataractarum,Euphorbiaceae,1.0,"TZ,ZM",
4834,4835,,Euphorbia caterviflora,Euphorbiaceae,1.0,ZA,
4835,4836,,Euphorbia cattimandoo,Euphorbiaceae,1.0,IN,
4836,4837,,Euphorbia cedrorum,Euphorbiaceae,1.0,,
4837,4838,,Euphorbia celata,Euphorbiaceae,1.0,ZA,
4838,4839,,Euphorbia cereiformis,Euphorbiaceae,1.0,ZA,
4839,4840,,Euphorbia charleswilsoniana,Euphorbiaceae,1.0,ET,
4840,4841,,Euphorbia chersina,Euphorbiaceae,1.0,"NA,ZA",
4841,4842,,Euphorbia cibdela,Euphorbiaceae,1.0,"NA,ZA",
4842,4843,,Euphorbia clandestina,Euphorbiaceae,1.0,ZA,
4843,4844,,Euphorbia classenii,Euphorbiaceae,1.0,KE,
4844,4845,,Euphorbia clava,Euphorbiaceae,1.0,ZA,
4845,4846,,Euphorbia clavarioides,Euphorbiaceae,1.0,"LS,ZA",
4846,4847,,Euphorbia clavigera,Euphorbiaceae,1.0,"MZ,ZA,SZ",
4847,4848,,Euphorbia clivicola,Euphorbiaceae,1.0,ZA,
4848,4849,,Euphorbia colliculina,Euphorbiaceae,1.0,ZA,
4849,4850,,Euphorbia colubrina,Euphorbiaceae,1.0,"ET,KE",
4850,4851,,Euphorbia columnaris,Euphorbiaceae,1.0,SO,
4851,4852,,Euphorbia comosa,Euphorbiaceae,1.0,BR,
4852,4853,,Euphorbia complexa,Euphorbiaceae,1.0,ZA,
4853,4854,,Euphorbia confinalis,Euphorbiaceae,1.0,"MZ,ZA,ZW",
4854,4855,,Euphorbia confluens,Euphorbiaceae,1.0,ZA,
4855,4856,,Euphorbia congestiflora,Euphorbiaceae,1.0,AO,
4856,4857,,Euphorbia consobrina,Euphorbiaceae,1.0,"DJ,ET,SA,SO,S1,YE",
4857,4858,,Euphorbia conspicua,Euphorbiaceae,1.0,AO,
4858,4859,,Euphorbia contorta,Euphorbiaceae,1.0,MZ,
4859,4860,,Euphorbia cooperi,Euphorbiaceae,1.0,"MW,MZ,ZA,TZ,ZM,ZW",
4860,4861,,Euphorbia copiapina,Euphorbiaceae,1.0,CL,
4861,4862,,Euphorbia corniculata,Euphorbiaceae,1.0,MZ,
4862,4863,,Euphorbia corymbosa,Euphorbiaceae,1.0,ZA,
4863,4864,,Euphorbia crassipes,Euphorbiaceae,1.0,ZA,
4864,4865,,Euphorbia cremersii,Euphorbiaceae,1.0,MG,
4865,4866,,Euphorbia crispa,Euphorbiaceae,1.0,ZA,
4866,4867,,Euphorbia croizatii,Euphorbiaceae,1.0,MG,
4867,4868,,Euphorbia cryptocaulis,Euphorbiaceae,1.0,ET,
4868,4869,,Euphorbia cryptospinosa,Euphorbiaceae,1.0,"ET,KE,SO",
4869,4870,,Euphorbia cucumerina,Euphorbiaceae,1.0,ZA,
4870,4871,,Euphorbia cumulata,Euphorbiaceae,1.0,ZA,
4871,4872,,Euphorbia cuneata,Euphorbiaceae,1.0,"DJ,ET,KE,SA,SO,S1,UG,TZ,YE",
4872,4873,,Euphorbia cuneneana,Euphorbiaceae,1.0,AO,
4873,4874,,Euphorbia cuprispina,Euphorbiaceae,1.0,KE,
4874,4875,,Euphorbia curocana,Euphorbiaceae,1.0,AO,
4875,4876,,Euphorbia curvirama,Euphorbiaceae,1.0,ZA,
4876,4877,,Euphorbia cussonioides,Euphorbiaceae,1.0,KE,
4877,4878,,Euphorbia cylindrica,Euphorbiaceae,1.0,ZA,
4878,4879,,Euphorbia cylindrifolia,Euphorbiaceae,1.0,MG,
4879,4880,,Euphorbia dalettiensis,Euphorbiaceae,1.0,ET,
4880,4881,,Euphorbia damarana,Euphorbiaceae,1.0,,
4881,4882,,Euphorbia darbandensis,Euphorbiaceae,1.0,"CM,CF",
4882,4883,,Euphorbia dasyacantha,Euphorbiaceae,1.0,SO,
4883,4884,,Euphorbia dauana,Euphorbiaceae,1.0,KE,
4884,4885,,Euphorbia davyi,Euphorbiaceae,1.0,"BW,ZA",
4885,4886,,Euphorbia dawei,Euphorbiaceae,1.0,"BI,CD,RW,UG,TZ",
4886,4887,,Euphorbia debilispina,Euphorbiaceae,1.0,ZM,
4887,4888,,Euphorbia decaryi,Euphorbiaceae,1.0,MG,
4888,4889,,Euphorbia decepta,Euphorbiaceae,1.0,ZA,
4889,4890,,Euphorbia decidua,Euphorbiaceae,1.0,"CD,MW,TZ,ZM,ZW",
4890,4891,,Euphorbia decliviticola,Euphorbiaceae,1.0,MZ,
4891,4892,,Euphorbia decorsei,Euphorbiaceae,1.0,MG,
4892,4893,,Euphorbia dedzana,Euphorbiaceae,1.0,MW,
4893,4894,,Euphorbia deightonii,Euphorbiaceae,1.0,"GH,NG,SL",
4894,4895,,Euphorbia dekindtii,Euphorbiaceae,1.0,AO,
4895,4896,,Euphorbia delphinensis,Euphorbiaceae,1.0,MG,
4896,4897,,Euphorbia demissa,Euphorbiaceae,1.0,AO,
4897,4898,,Euphorbia dendroides,Euphorbiaceae,1.0,"AL,DZ,EG,FR,GR,IL,IT,LY,MT,MA,PT,ES,TN,TR",
4898,4899,,Euphorbia denisiana,Euphorbiaceae,1.0,MG,
4899,4900,,Euphorbia dentonii,Euphorbiaceae,1.0,,
4900,4901,,Euphorbia desmondii,Euphorbiaceae,1.0,"GH,NG",
4901,4902,,Euphorbia despoliata,Euphorbiaceae,1.0,PT,
4902,4903,,Euphorbia dhofarensis,Euphorbiaceae,1.0,"OM,YE",
4903,4904,,Euphorbia dichroa,Euphorbiaceae,1.0,UG,
4904,4905,,Euphorbia didiereoides,Euphorbiaceae,1.0,MG,
4905,4906,,Euphorbia discrepans,Euphorbiaceae,1.0,TZ,
4906,4907,,Euphorbia dispersa,Euphorbiaceae,1.0,AO,
4907,4908,,Euphorbia dissitispina,Euphorbiaceae,1.0,ZW,
4908,4909,,Euphorbia distinctissima,Euphorbiaceae,1.0,ZM,
4909,4910,,Euphorbia doinetiana,Euphorbiaceae,1.0,,
4910,4911,,Euphorbia dolichoceras,Euphorbiaceae,1.0,"MW,TZ,ZM",
4911,4912,,Euphorbia dregeana,Euphorbiaceae,1.0,"NA,ZA",
4912,4913,,Euphorbia dumeticola,Euphorbiaceae,1.0,TZ,
4913,4914,,Euphorbia duranii,Euphorbiaceae,1.0,MG,
4914,4915,,Euphorbia duseimata,Euphorbiaceae,1.0,"BW,LS,ZA",
4915,4916,,Euphorbia echinus,Euphorbiaceae,1.0,MA,
4916,4917,,Euphorbia ecklonii,Euphorbiaceae,1.0,ZA,
4917,4918,,Euphorbia eduardoi,Euphorbiaceae,1.0,"AO,NA",
4918,4919,,Euphorbia eilensis,Euphorbiaceae,1.0,SO,
4919,4920,,Euphorbia elegantissima,Euphorbiaceae,1.0,"KE,TZ",
4920,4921,,Euphorbia ellenbeckii,Euphorbiaceae,1.0,"ET,KE,SO",
4921,4922,,Euphorbia elliotii,Euphorbiaceae,1.0,MG,
4922,4923,,Euphorbia enopla,Euphorbiaceae,1.0,ZA,
4923,4924,,Euphorbia enormis,Euphorbiaceae,1.0,ZA,
4924,4925,,Euphorbia enterophora,Euphorbiaceae,1.0,MG,
4925,4926,,Euphorbia ephedroides,Euphorbiaceae,1.0,"NA,ZA",
4926,4927,,Euphorbia epiphylloides,Euphorbiaceae,1.0,IN,
4927,4928,,Euphorbia eranthes,Euphorbiaceae,1.0,ZM,
4928,4929,,Euphorbia erigavensis,Euphorbiaceae,1.0,SO,
4929,4930,,Euphorbia erlangeri,Euphorbiaceae,1.0,"ET,KE,SO",
4930,4931,,Euphorbia ernestii,Euphorbiaceae,1.0,ZA,
4931,4932,,Euphorbia esculenta,Euphorbiaceae,1.0,ZA,
4932,4933,,Euphorbia espinosa,Euphorbiaceae,1.0,"KE,MW,ZA,TZ,ZM,ZW",
4933,4934,,Euphorbia estevesii,Euphorbiaceae,1.0,BR,
4934,4935,,Euphorbia etuberculosa,Euphorbiaceae,1.0,SO,
4935,4936,,Euphorbia eustacei,Euphorbiaceae,1.0,ZA,
4936,4937,,Euphorbia evansii,Euphorbiaceae,1.0,"ZA,SZ",
4937,4938,,Euphorbia excelsa,Euphorbiaceae,1.0,ZA,
4938,4939,,Euphorbia exilis,Euphorbiaceae,1.0,ZA,
4939,4940,,Euphorbia exilispina,Euphorbiaceae,1.0,TZ,
4940,4941,,Euphorbia eyassiana,Euphorbiaceae,1.0,TZ,
4941,4942,,Euphorbia famatamboay,Euphorbiaceae,1.0,MG,
4942,4943,,Euphorbia fanshawei,Euphorbiaceae,1.0,"CD,ZM",
4943,4944,,Euphorbia fascicaulis,Euphorbiaceae,1.0,SO,
4944,4945,,Euphorbia fasciculata,Euphorbiaceae,1.0,ZA,
4945,4946,,Euphorbia faucicola,Euphorbiaceae,1.0,AO,
4946,4947,,Euphorbia ferox,Euphorbiaceae,1.0,ZA,
4947,4948,,Euphorbia fianarantsoae,Euphorbiaceae,1.0,MG,
4948,4949,,Euphorbia fiherenensis,Euphorbiaceae,1.0,MG,
4949,4950,,Euphorbia filiflora,Euphorbiaceae,1.0,ZA,
4950,4951,,Euphorbia fimbriata,Euphorbiaceae,1.0,ZA,
4951,4952,,Euphorbia fissispina,Euphorbiaceae,1.0,ET,
4952,4953,,Euphorbia flanaganii,Euphorbiaceae,1.0,ZA,
4953,4954,,Euphorbia fleckii,Euphorbiaceae,1.0,,
4954,4955,,Euphorbia fluminis,Euphorbiaceae,1.0,KE,
4955,4956,,Euphorbia forolensis,Euphorbiaceae,1.0,KE,
4956,4957,,Euphorbia fortissima,Euphorbiaceae,1.0,"ZM,ZW",
4957,4958,,Euphorbia fortuita,Euphorbiaceae,1.0,ZA,
4958,4959,,Euphorbia fractiflexa,Euphorbiaceae,1.0,"SA,YE",
4959,4960,,Euphorbia franckiana,Euphorbiaceae,1.0,ZA,
4960,4961,,Euphorbia francoisii,Euphorbiaceae,1.0,MG,
4961,4962,,Euphorbia franksiae,Euphorbiaceae,1.0,ZA,
