,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name,genus,is_tropical
25939,25940,,Calophyllum novoguineense,Clusiaceae,0.0,,,Calophyllum,
25940,25941,,Wrightia lanceolata,Apocynaceae,1.0,,,Wrightia,
25941,25942,,Wrightia lecomtei,Apocynaceae,1.0,,prapach chang va;prapech chang va,Wrightia,
25942,25943,,Wrightia viridiflora,Apocynaceae,1.0,,,Wrightia,
25943,25944,,Tabernaemontana remota,,1.0,,,Tabernaemontana,
25944,25945,,Tabernaemontana antheonycta,,1.0,,,Tabernaemontana,
25945,25946,,Acanthophoenix rubra,,1.0,,palmiste piquant;palmiste rouge,Acanthophoenix,
25946,25947,,Aiphanes ulei,,0.0,,chontaduro de nutria;chontilla,Aiphanes,
25947,25948,,Archontophoenix myolensis,,1.0,,myola palm,Archontophoenix,
25948,25949,,Areca concinna,,1.0,,len-teri,Areca,
25949,25950,,Areca glandiformis,,1.0,,,Areca,
25950,25951,,Areca guppyana,,1.0,,bua lau,Areca,
25951,25952,,Arenga listeri,,1.0,,lister's palm,Arenga,
25952,25953,,Arenga wightii,,1.0,,dhudasal,Arenga,
25953,25954,,Asterogyne ramosa,,0.0,,,Asterogyne,
25954,25955,,Asterogyne spicata,,1.0,,,Asterogyne,
25955,25956,,Asterogyne yaracuyense,,1.0,,,Asterogyne,
25956,25957,,Astrocaryum alatum,,0.0,,coquillo;coquito,Astrocaryum,
25957,25958,,Attalea crassispatha,,1.0,,kokowos;kowos;kolowosh,Attalea,
25958,25959,,Attalea tessmannii,,0.0,,cocao,Attalea,
25959,25960,,Saurauia aequatoriensis,,0.0,,,Saurauia,
25960,25961,,Miconia caesariata,,0.0,,,Miconia,
25961,25962,,Schinus gracilipes,Anacardiaceae,1.0,,,Schinus,
25962,25963,,Schinus pilosus,Anacardiaceae,1.0,,,Schinus,
25963,25964,,Schinus venturi,Anacardiaceae,1.0,,,Schinus,
25964,25965,,Rollinia occidentalis,,1.0,,,Rollinia,
25965,25966,,Parodiodendron marginivillosum,,1.0,,,Parodiodendron,
25966,25967,,Sapium saltense,Euphorbiaceae,1.0,,,Sapium,
25967,25968,,Acacia etilis,Leguminosae,1.0,,,Acacia,
25968,25969,,Acacia albicorticata,Leguminosae,1.0,,,Acacia,
25969,25970,,Inga saltensis,Leguminosae,1.0,,,Inga,
25970,25971,,Pithecellobium grisebachianum,,1.0,,,Pithecellobium,
25971,25972,,Coursetia brachyrachis,,1.0,,,Coursetia,
25972,25973,,Geoffroea subtropicalis,,1.0,,,Geoffroea,
25973,25974,,Geoffroea decorticans,,0.0,,,Geoffroea,
25974,25975,,Ptilochaeta nudipes,,1.0,,,Ptilochaeta,
25975,25976,,Ficus aguaraguensis,Moraceae,1.0,,,Ficus,
25976,25977,,Siphoneugenia occidentalis,,1.0,,,Siphoneugenia,
25977,25978,,Coccoloba tiliacea,,1.0,,,Coccoloba,
25978,25979,,Diplokeleba herzogi,,1.0,,,Diplokeleba,
25979,25980,,Phyllostylon orthopterum,Ulmaceae,1.0,,,Phyllostylon,
25980,25981,,Inga pallida,Leguminosae,1.0,,,Inga,
25981,25982,,Inga coragypsea,Leguminosae,1.0,,,Inga,
25982,25983,,Inga interfluminensis,Leguminosae,1.0,,,Inga,
25983,25984,,Inga salicifoliola,Leguminosae,1.0,,,Inga,
25984,25985,,Inga martinicensis,Leguminosae,1.0,,,Inga,
25985,25986,,Inga mendoncaei,Leguminosae,1.0,,,Inga,
25986,25987,,Inga leptingoides,Leguminosae,1.0,,,Inga,
25987,25988,,Inga microcalyx,Leguminosae,1.0,,,Inga,
25988,25989,,Inga xinguensis,Leguminosae,1.0,,,Inga,
25989,25990,,Inga porcata,Leguminosae,0.0,,,Inga,
25990,25991,,Inga exfoliata,Leguminosae,1.0,,,Inga,
25991,25992,,Inga sellowiana,Leguminosae,1.0,,,Inga,
25992,25993,,Inga goniocalyx,Leguminosae,1.0,,,Inga,
25993,25994,,Inga cynometrifolia,Leguminosae,1.0,,,Inga,
25994,25995,,Inga bicoloriflora,Leguminosae,1.0,,,Inga,
25995,25996,,Inga unica,Leguminosae,1.0,,,Inga,
25996,25997,,Inga enterolobioides,Leguminosae,1.0,,,Inga,
25997,25998,,Inga arenicola,Leguminosae,1.0,,,Inga,
25998,25999,,Inga bullatorugosa,Leguminosae,1.0,,,Inga,
25999,26000,,Polyalthia lateritia,Annonaceae,0.0,,,Polyalthia,
26000,26001,,Inga macarenensis,Leguminosae,1.0,,,Inga,
26001,26002,,Inga bijuga,Leguminosae,1.0,,,Inga,
26002,26003,,Inga exilis,Leguminosae,1.0,,,Inga,
26003,26004,,Inga golfodulcensis,Leguminosae,1.0,,,Inga,
26004,26005,,Inga lentiscifolia,Leguminosae,1.0,,,Inga,
26005,26006,,Inga lanceifolia,Leguminosae,1.0,,,Inga,
26006,26007,,Inga mortoniana,Leguminosae,1.0,,,Inga,
26007,26008,,Inga amboroensis,Leguminosae,1.0,,,Inga,
26008,26009,,Inga maritima,Leguminosae,1.0,,,Inga,
26009,26010,,Inga lacustris,Leguminosae,1.0,,,Inga,
26010,26011,,Blepharocalyx cruckshanksii,,0.0,,palo colorado;temo,Blepharocalyx,
26011,26012,,Inga santaremnensis,Leguminosae,1.0,,,Inga,
26012,26013,,Inga tenuicalyx,Leguminosae,1.0,,,Inga,
26013,26014,,Inga dwyeri,Leguminosae,1.0,,,Inga,
26014,26015,,Inga lenticellata,Leguminosae,1.0,,,Inga,
26015,26016,,Inga skutchii,Leguminosae,1.0,,,Inga,
26016,26017,,Inga cuspidata,Leguminosae,1.0,,,Inga,
26017,26018,,Inga multijuga aestuariorum,Leguminosae,1.0,,,Inga,
26018,26019,,Inga multijuga,Leguminosae,1.0,,,Inga,
26019,26020,,Inga neblinensis,Leguminosae,1.0,,,Inga,
26020,26021,,Inga bollandii,Leguminosae,1.0,,,Inga,
26021,26022,,Inga cabelo,Leguminosae,1.0,,,Inga,
26022,26023,1.0,Pinus squamata,Pinaceae,1.0,,巧家五针松;qiao jia wu zhen song,Pinus,
26023,26024,,Inga platyptera,Leguminosae,1.0,,,Inga,
26024,26025,,Inga leptantha,Leguminosae,1.0,,,Inga,
26025,26026,,Inga bracteifera,Leguminosae,1.0,,,Inga,
26026,26027,,Inga tenuiloba,Leguminosae,1.0,,,Inga,
26027,26028,,Inga suborbicularis,Leguminosae,1.0,,,Inga,
26028,26029,,Inga approximata,Leguminosae,1.0,,,Inga,
26029,26030,,Inga ismaelis,Leguminosae,1.0,,,Inga,
26030,26031,,Inga hispida,Leguminosae,1.0,,,Inga,
26031,26032,,Inga jimenezii,Leguminosae,1.0,,,Inga,
26032,26033,,Inga megalobotrys,Leguminosae,0.0,,,Inga,
26033,26034,,Inga fosteriana,Leguminosae,1.0,,,Inga,
26034,26035,,Inga pluricarpellata,Leguminosae,1.0,,,Inga,
26035,26036,,Inga canonegrensis,Leguminosae,1.0,,,Inga,
26036,26037,,Inga spiralis,Leguminosae,1.0,,,Inga,
26037,26038,,Inga litoralis,Leguminosae,1.0,,,Inga,
26038,26039,,Inga herrerae,Leguminosae,1.0,,,Inga,
26039,26040,,Inga chiapensis,Leguminosae,1.0,,,Inga,
26040,26041,,Inga macrantha,Leguminosae,1.0,,,Inga,
26041,26042,,Inga exalata umbilicata,Leguminosae,1.0,,,Inga,
26042,26043,,Inga exalata,Leguminosae,1.0,,,Inga,
26043,26044,,Inga sinacae,Leguminosae,1.0,,,Inga,
26044,26045,,Inga calcicola,Leguminosae,1.0,,,Inga,
26045,26046,,Inga calantha,Leguminosae,1.0,,,Inga,
26046,26047,,Inga suberosa,Leguminosae,1.0,,,Inga,
26047,26048,,Inga blanchetiana,Leguminosae,1.0,,,Inga,
26048,26049,,Inga caudata,Leguminosae,1.0,,,Inga,
26049,26050,,Inga aptera,Leguminosae,1.0,,,Inga,
26050,26051,,Inga pleiogyna,Leguminosae,1.0,,,Inga,
26051,26052,,Inga grazielae,Leguminosae,1.0,,,Inga,
26052,26053,,Inga pedunculata,Leguminosae,1.0,,,Inga,
26053,26054,1.0,Abies cephalonica,Pinaceae,0.0,,kukunaria;grecian fir;greek fir,Abies,
26054,26055,1.0,Podocarpus acuminatus,Podocarpaceae,1.0,,,Podocarpus,
26055,26056,,Inga subnuda subnuda,Leguminosae,1.0,,,Inga,
26056,26057,,Inga subnuda,Leguminosae,1.0,,,Inga,
26057,26058,1.0,Prumnopitys exigua,Podocarpaceae,1.0,,pino castilla;pino colorado;pino negro;jatun pino,Prumnopitys,
26058,26059,1.0,Prumnopitys standleyi,Podocarpaceae,1.0,,ciprés lorito;ciprecillo;cipresillo,Prumnopitys,
26059,26060,,Inga bullata,Leguminosae,1.0,,,Inga,
26060,26061,,Inga praegnans,Leguminosae,1.0,,,Inga,
26061,26062,,Inga gereauana,Leguminosae,1.0,,,Inga,
26062,26063,,Inga bella,Leguminosae,1.0,,,Inga,
26063,26064,,Inga portobellensis,Leguminosae,1.0,,,Inga,
26064,26065,,Oncodostigma hainanense,,1.0,,,Oncodostigma,
26065,26066,,Annona atabapensis,,1.0,,,Annona,
26066,26067,,Annona trunciflora,,0.0,,,Annona,
26067,26068,,Guatteria atabapensis,,0.0,,,Guatteria,
26068,26069,,Guatteria dura,,0.0,,,Guatteria,
26069,26070,,Guatteria liesneri,,0.0,,,Guatteria,
26070,26071,,Guatteria stenopetala,,1.0,,,Guatteria,
26071,26072,,Oxandra leucodermis,Annonaceae,0.0,,,Oxandra,
26072,26073,,Ilex abscondita,Aquifoliaceae,1.0,,,Ilex,
26073,26074,,Ilex acutidenticulata,Aquifoliaceae,1.0,,,Ilex,
26074,26075,,Ilex altiplana,Aquifoliaceae,0.0,,,Ilex,
26075,26076,,Ilex aracamuniana,Aquifoliaceae,1.0,,,Ilex,
26076,26077,,Diospyros benstonei,Ebenaceae,1.0,,,Diospyros,
26077,26078,,Diospyros gillisonii,Ebenaceae,1.0,,,Diospyros,
26078,26079,,Ilex attenuata,Aquifoliaceae,1.0,,,Ilex,
26079,26080,,Ilex brevipedicellata,Aquifoliaceae,1.0,,,Ilex,
26080,26081,,Ilex ciliolata,Aquifoliaceae,0.0,,,Ilex,
26081,26082,,Ilex cowanii,Aquifoliaceae,1.0,,,Ilex,
26082,26083,,Diospyros lolinopsis,Ebenaceae,1.0,,,Diospyros,
26083,26084,,Ilex davidsei,Aquifoliaceae,0.0,,,Ilex,
26084,26085,,Ilex diospyroides,Aquifoliaceae,0.0,,,Ilex,
26085,26086,,Diospyros molissima,Ebenaceae,1.0,,,Diospyros,
26086,26087,,Ilex glabella,Aquifoliaceae,1.0,,,Ilex,
26087,26088,,Ilex gleasoniana,Aquifoliaceae,0.0,,,Ilex,
26088,26089,,Ilex guaiquinimae,Aquifoliaceae,1.0,,,Ilex,
26089,26090,,Ilex holstii,Aquifoliaceae,1.0,,,Ilex,
26090,26091,,Acacia aulacocarpa,Leguminosae,0.0,,,Acacia,
26091,26092,,Ilex huachamacariana,Aquifoliaceae,0.0,,,Ilex,
26092,26093,,Ilex ignicola,Aquifoliaceae,0.0,,,Ilex,
26093,26094,,Ilex jauaensis,Aquifoliaceae,0.0,,,Ilex,
26094,26095,,Ilex karuaiana,Aquifoliaceae,1.0,,,Ilex,
26095,26096,,Ilex lasseri,Aquifoliaceae,1.0,,,Ilex,
26096,26097,,Ilex magnifructa,Aquifoliaceae,0.0,,,Ilex,
26097,26098,,Ilex marahuacae,Aquifoliaceae,0.0,,,Ilex,
26098,26099,,Ilex marginata,Aquifoliaceae,0.0,,,Ilex,
26099,26100,,Ilex neblinensis,Aquifoliaceae,1.0,,,Ilex,
26100,26101,,Ilex parvifructa,Aquifoliaceae,1.0,,,Ilex,
26101,26102,,Ilex paujiensis,Aquifoliaceae,0.0,,,Ilex,
26102,26103,,Archidendron forbesii,,1.0,,,Archidendron,
26103,26104,,Ilex polita,Aquifoliaceae,0.0,,,Ilex,
26104,26105,,Ilex morichei,Aquifoliaceae,1.0,,,Ilex,
26105,26106,,Ilex savannarum,Aquifoliaceae,0.0,,,Ilex,
26106,26107,,Ilex sessilifructa,Aquifoliaceae,0.0,,,Ilex,
26107,26108,,Ilex sipapoana,Aquifoliaceae,0.0,,,Ilex,
26108,26109,,Ilex spruceana,Aquifoliaceae,0.0,,,Ilex,
26109,26110,,Ilex steyermarkii,Aquifoliaceae,0.0,,,Ilex,
26110,26111,,Ilex sulcata,Aquifoliaceae,0.0,,,Ilex,
26111,26112,,Ilex tateana,Aquifoliaceae,0.0,,,Ilex,
26112,26113,,Ilex tiricae,Aquifoliaceae,0.0,,,Ilex,
26113,26114,,Ilex venezuelensis,Aquifoliaceae,0.0,,,Ilex,
26114,26115,,Maniltoa peekelii,,1.0,,,Maniltoa,
26115,26116,,Maniltoa schefferi,,1.0,,,Maniltoa,
26116,26117,,Ilex subrotundifolia,Aquifoliaceae,0.0,,,Ilex,
26117,26118,,Pongamia velutina,,1.0,,,Pongamia,
26118,26119,,Eucalyptopsis papuana,,0.0,,,Eucalyptopsis,
26119,26120,,Santalum macgregorii,Santalaceae,1.0,,,Santalum,
26120,26121,,Adinandra forbesii,,0.0,,,Adinandra,
26121,26122,,Apollonias barbujana barbujana,,0.0,,barbusano,Apollonias,
26122,26123,,Salix canariensis,Salicaceae,1.0,,seixo;seixeiro;sauce,Salix,
26123,26124,,Ilex canariensis,Aquifoliaceae,0.0,,azevinho,Ilex,
26124,26125,,Clethra arborea,,0.0,,folhado,Clethra,
26125,26126,,Prunus lusitanica hixa,Rosaceae,1.0,,ginjeira brava,Prunus,
26126,26127,,Laurus azorica,,0.0,,loureiro;lauro;macaronesian laurel,Laurus,
26127,26128,,Brachyglottis pentacopa,,1.0,,,Brachyglottis,
26128,26129,,Brachyglottis perdicioides,,0.0,,raukumara,Brachyglottis,
26129,26130,,Melicytus flexuosus,,0.0,,,Melicytus,
26130,26131,,Notospartium torulosum,,0.0,,canterbury pink broom,Notospartium,
26131,26132,,Senna hypoglauca,Leguminosae,1.0,,,Senna,
26132,26133,,Senna dariensis,Leguminosae,1.0,,,Senna,
26133,26134,,Magnolia sambuensis,Magnoliaceae,1.0,,molinillo guanabano,Magnolia,
26134,26135,,Adelobotrys panamensis,,1.0,,,Adelobotrys,
26135,26136,,Mouriri gleasoniana,Melastomataceae,0.0,,gasparillo,Mouriri,
26136,26137,,Tessmannianthus cereifolius,,1.0,,,Tessmannianthus,
26137,26138,,Acidocroton gentryi,,1.0,,,Acidocroton,
26138,26139,,Garcia nutans,,1.0,,,Garcia,
26139,26140,,Aglaia rugulosa,Meliaceae,0.0,,,Aglaia,
26140,26141,,Aglaia teysmanniana,Meliaceae,0.0,,,Aglaia,
26141,26142,,Aglaia squamulosa,Meliaceae,0.0,,,Aglaia,
26142,26143,,Aglaia lancilimba,Meliaceae,0.0,,,Aglaia,
26143,26144,,Aglaia saltatorum,Meliaceae,1.0,,,Aglaia,
26144,26145,,Aglaia brownii,Meliaceae,1.0,,,Aglaia,
26145,26146,,Aglaia mackiana,Meliaceae,1.0,,,Aglaia,
26146,26147,,Humiriastrum melanocarpum,,1.0,,,Humiriastrum,
26147,26148,,Ardisia colonensis,,1.0,,,Ardisia,
26148,26149,,Vantanea magdalenensis,,1.0,,,Vantanea,
26149,26150,,Ardisia eugenioides,,1.0,,,Ardisia,
26150,26151,,Ardisia standleyana,,0.0,,frutita de paloma,Ardisia,
26151,26152,,Caryodaphnopsis cogolloi,,1.0,,,Caryodaphnopsis,
26152,26153,,Ardisia jefeana,,1.0,,,Ardisia,
26153,26154,,Ardisia maxonii,,0.0,,,Ardisia,
26154,26155,,Orphanodendron bernalii,,1.0,,,Orphanodendron,
26155,26156,,Brownea santanderensis,,1.0,,,Brownea,
26156,26157,,Bactris coloniata,,1.0,,,Bactris,
26157,26158,,Bactris jamaicana,,1.0,,macca macca;prickly pole,Bactris,
26158,26159,,Bactris longiseta,,1.0,,huiscoyol,Bactris,
26159,26160,,Bactris pickelii,,1.0,,coquinho;tucum-mirim,Bactris,
26160,26161,,Bactris setulosa,,0.0,,chonta;macana;jingapá;macanilla,Bactris,
26161,26162,,Balaka longirostris,,0.0,,mbalaka;niuniu,Balaka,
26162,26163,,Balaka macrocarpa,,1.0,,niuniu,Balaka,
26163,26164,,Balaka microcarpa,,1.0,,,Balaka,
26164,26165,,Balaka seemannii,,0.0,,niu mbalaka;mbalaka;niuniu,Balaka,
26165,26166,,Basselinia deplanchei,,1.0,,,Basselinia,
26166,26167,,Basselinia favieri,,1.0,,,Basselinia,
26167,26168,,Basselinia gracilis,,1.0,,,Basselinia,
26168,26169,,Basselinia humboldtiana,,1.0,,,Basselinia,
26169,26170,,Basselinia iterata,,1.0,,,Basselinia,
26170,26171,,Basselinia pancheri,,0.0,,,Basselinia,
26171,26172,,Basselinia porphyrea,,1.0,,,Basselinia,
26172,26173,,Basselinia sordida,,0.0,,,Basselinia,
26173,26174,,Basselinia tomentosa,,1.0,,,Basselinia,
26174,26175,,Basselinia velutina,,1.0,,,Basselinia,
26175,26176,,Basselinia vestita,,1.0,,,Basselinia,
26176,26177,,Bentinckia condapanna,,1.0,,condapani;kattukamuku,Bentinckia,
26177,26178,,Bentinckia nicobarica,,1.0,,,Bentinckia,
26178,26179,,Borassodendron machadonis,,1.0,,chang-hai,Borassodendron,
26179,26180,,Borassus madagascariensis,Arecaceae,1.0,,marandravina;befelatanana;dimaka,Borassus,
26180,26181,,Phoenix reclinata,,0.0,,kundi;mkindwi;mkindu;kajinjiri;dattier du senegal;senegal date palm;wild date palm,Phoenix,
26181,26182,,Brahea aculeata,,1.0,,palmilla,Brahea,
26182,26183,,Brahea edulis,,1.0,,palma de guadalupe;guadalupe palm,Brahea,
26183,26184,,Brahea pimo,,1.0,,,Brahea,
26184,26185,,Clinosperma lanuginosa,,1.0,,,Clinosperma,
26185,26186,,Clinosperma vaginata,,1.0,,,Clinosperma,
26186,26187,,Burretiokentia hapala,,1.0,,,Burretiokentia,
26187,26188,,Burretiokentia vieillardii,,0.0,,,Burretiokentia,
26188,26189,,Butia eriospatha,,1.0,,butiá-da-serra;butiá,Butia,
26189,26190,,Butia purpurascens,,1.0,,butiá,Butia,
26190,26191,,Cyphophoenix fulcita,,0.0,,,Cyphophoenix,
26191,26192,,Carpoxylon macrospermum,,1.0,,woolal;nohoich,Carpoxylon,
26192,26193,,Caryota no,Arecaceae,0.0,,sarai raja,Caryota,
26193,26194,,Ceroxylon quindiuense,,1.0,,,Ceroxylon,
26194,26195,,Ceroxylon sasaimae,,1.0,,,Ceroxylon,
26195,26196,,Chambeyronia lepidota,,0.0,,,Chambeyronia,
26196,26197,,Chambeyronia macrocarpa,,0.0,,,Chambeyronia,
26197,26198,,Chelyocarpus dianeurus,,0.0,,,Chelyocarpus,
26198,26199,,Clinosperma bracteale,,0.0,,,Clinosperma,
26199,26200,,Clinostigma exorrhizum,,0.0,,niuniu,Clinostigma,
26200,26201,,Clinostigma haerestigma,,1.0,,batha,Clinostigma,
26201,26202,,Clinostigma harlandii,,0.0,,ngami igh,Clinostigma,
26202,26203,,Clinostigma samoense,,1.0,,,Clinostigma,
26203,26204,,Clinostigma savoryana,,1.0,,arrack tree;cabbage palm,Clinostigma,
26204,26205,,Coccothrinax borhidiana,,1.0,,guano,Coccothrinax,
26205,26206,,Coccothrinax crinita brevicrinis,,1.0,,guano petate;guano barbudo,Coccothrinax,
26206,26207,,Coccothrinax crinita,,1.0,,old man;palma petate;guano patate;guano barbudo,Coccothrinax,
26207,26208,,Coccothrinax crinita crinita,,1.0,,old man;palma petate;guano patate;guano barbudo,Coccothrinax,
26208,26209,,Coccothrinax ekmanii,,1.0,,gwenn,Coccothrinax,
26209,26210,,Coccothrinax gundlachii,,0.0,,yuraguana,Coccothrinax,
26210,26211,,Coccothrinax inaguensis,,1.0,,thatch palm,Coccothrinax,
26211,26212,,Coccothrinax pauciramosa,,1.0,,yaraguana;yuraguana;yagaguana vestida,Coccothrinax,
26212,26213,,Colpothrinax wrightii,,1.0,,palma barrigona;palma barrigona,Colpothrinax,
26213,26214,,Copernicia baileyana,,0.0,,yareyón;yarey;guano dulce,Copernicia,
26214,26215,,Copernicia brittonorum,,1.0,,yarey;guano yarey;jata de costa,Copernicia,
26215,26216,,Copernicia ekmanii,,1.0,,,Copernicia,
26216,26217,,Copernicia gigas,,1.0,,barrigón,Copernicia,
26217,26218,,Copernicia rigida,,0.0,,,Copernicia,
26218,26219,,Corypha macropoda,,1.0,,,Corypha,
26219,26220,,Corypha microclada,,1.0,,,Corypha,
26220,26221,,Corypha taliera,,1.0,,tara;tali;tareet;tallier,Corypha,
26221,26222,,Corypha umbraculifera,,1.0,,,Corypha,
26222,26223,,Cryosophila cookii,,1.0,,,Cryosophila,
26223,26224,,Cryosophila grayumii,,1.0,,,Cryosophila,
26224,26225,,Cryosophila guagara,,0.0,,,Cryosophila,
26225,26226,,Cryosophila kalbreyeri,,0.0,,,Cryosophila,
26226,26227,,Cryosophila nana,,0.0,,palo de escoba,Cryosophila,
26227,26228,,Cyphokentia macrostachya,,0.0,,balmier blanc,Cyphokentia,
26228,26229,,Cyphophoenix elegans,,1.0,,,Cyphophoenix,
26229,26230,,Cyphophoenix nucele,,1.0,,nucele,Cyphophoenix,
26230,26231,,Cyphosperma balansae,,0.0,,,Cyphosperma,
26231,26232,,Cyphosperma tanga,,1.0,,tangga,Cyphosperma,
26232,26233,,Cyphosperma trichospadix,,1.0,,,Cyphosperma,
26233,26234,,Cyphosperma voutmelense,,1.0,,,Cyphosperma,
26234,26235,,Grangea maderaspatana,,0.0,,lituolo;inaolo a limbati;madras carpet,Grangea,
26235,26236,,Cyrtostachys kisu,,1.0,,mutumbu,Cyrtostachys,
26236,26237,,Deckenia nobilis,,1.0,,millionaire's salad;palmis;cabbage palm,Deckenia,
26237,26238,,Dictyosperma album,,1.0,,hurricane palm,Dictyosperma,
26238,26239,,Dictyosperma conjugatum,,1.0,,hurricane palm,Dictyosperma,
26239,26240,,Drymophloeus lepidotus,,1.0,,boha,Drymophloeus,
26240,26241,,Drymophloeus oliviformis,,1.0,,,Drymophloeus,
26241,26242,,Drymophloeus pachycladus,,1.0,,boha,Drymophloeus,
26242,26243,,Drymophloeus samoensis,,1.0,,,Drymophloeus,
26243,26244,,Drymophloeus subdistichus,,1.0,,boha,Drymophloeus,
26244,26245,,Dypsis ambanjae,Arecaceae,1.0,,,Dypsis,
26245,26246,,Dypsis ampasindavae,Arecaceae,1.0,,lavaboka,Dypsis,
26246,26247,,Dypsis andrianatonga,Arecaceae,1.0,,,Dypsis,
26247,26248,,Dypsis antanambensis,Arecaceae,1.0,,,Dypsis,
26248,26249,,Dypsis arenarum,Arecaceae,1.0,,hirihiry,Dypsis,
26249,26250,,Dypsis basilonga,Arecaceae,1.0,,,Dypsis,
26250,26251,,Dypsis bejofo,Arecaceae,1.0,,,Dypsis,
26251,26252,,Dypsis boiviniana,Arecaceae,1.0,,talanoka;tsingovatra,Dypsis,
26252,26253,,Dypsis canaliculata,Arecaceae,1.0,,monimony;lopaka,Dypsis,
26253,26254,,Dypsis canescens,Arecaceae,1.0,,,Dypsis,
26254,26255,,Dypsis ceracea,Arecaceae,1.0,,lafaza,Dypsis,
26255,26256,,Dypsis commersoniana,Arecaceae,1.0,,,Dypsis,
26256,26257,,Dypsis confusa,Arecaceae,1.0,,sinkara,Dypsis,
26257,26258,,Dypsis coursii,Arecaceae,0.0,,,Dypsis,
26258,26259,,Dypsis crinita,Arecaceae,1.0,,vonitra,Dypsis,
26259,26260,,Dypsis dransfieldii,Arecaceae,1.0,,,Dypsis,
26260,26261,,Dypsis faneva,Arecaceae,1.0,,sinkara mavinty,Dypsis,
26261,26262,,Dypsis fasciculata,Arecaceae,1.0,,,Dypsis,
26262,26263,,Dypsis heteromorpha,Arecaceae,1.0,,,Dypsis,
26263,26264,,Dypsis hovomantsina,Arecaceae,1.0,,,Dypsis,
26264,26265,,Dypsis ifanadianae,Arecaceae,1.0,,,Dypsis,
26265,26266,,Dypsis intermedia,Arecaceae,1.0,,,Dypsis,
26266,26267,,Dypsis interrupta,Arecaceae,1.0,,,Dypsis,
26267,26268,,Dypsis lanceolata,Arecaceae,1.0,,ivovowo,Dypsis,
26268,26269,,Dypsis ligulata,Arecaceae,1.0,,,Dypsis,
26269,26270,,Dypsis madagascariensis,Arecaceae,0.0,,kindro;kizohazo;farihazo;herihery;madiovozona,Dypsis,
26270,26271,,Dypsis malcomberi,Arecaceae,1.0,,vakaka;rahosy,Dypsis,
26271,26272,,Dypsis mananjarensis,Arecaceae,1.0,,lafa;ovodaafa;lakatra,Dypsis,
26272,26273,,Dypsis mangorensis,Arecaceae,1.0,,,Dypsis,
26273,26274,,Dypsis mcdonaldiana,Arecaceae,1.0,,,Dypsis,
26274,26275,,Dypsis nauseosa,Arecaceae,1.0,,lafa,Dypsis,
26275,26276,,Dypsis nossibensis,Arecaceae,1.0,,,Dypsis,
26276,26277,,Dypsis onilahensis,Arecaceae,1.0,,kindro;sinkara,Dypsis,
26277,26278,,Dypsis oreophila,Arecaceae,1.0,,lafaza;fitsirika;kindro,Dypsis,
26278,26279,,Dypsis oropedionis,Arecaceae,1.0,,,Dypsis,
26279,26280,,Dypsis ovobontsira,Arecaceae,1.0,,,Dypsis,
26280,26281,,Dypsis paludosa,Arecaceae,1.0,,,Dypsis,
26281,26282,,Dypsis perrieri,Arecaceae,1.0,,menamosina;besofina,Dypsis,
26282,26283,,Dypsis pilulifera,Arecaceae,1.0,,lavaboko;hozatanana;ovomamy,Dypsis,
26283,26284,,Dypsis prestoniana,Arecaceae,1.0,,tavilo;babovavy,Dypsis,
26284,26285,,Dypsis procera,Arecaceae,1.0,,,Dypsis,
26285,26286,,Dypsis psammophila,Arecaceae,1.0,,,Dypsis,
26286,26287,,Dypsis rivularis,Arecaceae,1.0,,,Dypsis,
26287,26288,,Dypsis sahanofensis,Arecaceae,1.0,,,Dypsis,
26288,26289,,Dypsis saintelucei,Arecaceae,1.0,,,Dypsis,
26289,26290,,Dypsis scottiana,Arecaceae,1.0,,sinkara,Dypsis,
26290,26291,,Dypsis serpentina,Arecaceae,1.0,,,Dypsis,
26291,26292,,Dypsis singularis,Arecaceae,1.0,,,Dypsis,
26292,26293,,Dypsis tsaratananensis,Arecaceae,1.0,,kindro,Dypsis,
26293,26294,,Dypsis utilis,Arecaceae,1.0,,vonitra;vonitrandrano,Dypsis,
26294,26295,,Euterpe luminosa,,1.0,,palma palanca;guayaquil,Euterpe,
26295,26296,,Gaussia attenuata,,1.0,,palma de sierra,Gaussia,
26296,26297,,Gaussia maya,,1.0,,kambo,Gaussia,
26297,26298,,Gaussia spirituana,,1.0,,,Gaussia,
26298,26299,,Hydriastele hombronii,,1.0,,pane,Hydriastele,
26299,26300,,Hydriastele vitiensis,,1.0,,,Hydriastele,
26300,26301,,Hedyscepe canterburyana,,1.0,,big mountain palm;umbrella palm,Hedyscepe,
26301,26302,,Howea belmoreana,,1.0,,kentia palm;curly palm;sentry palm,Howea,
26302,26303,,Howea forsteriana,,1.0,,kentia palm;thatch palm,Howea,
26303,26304,,Hyophorbe amaricaulis,,1.0,,,Hyophorbe,
26304,26305,,Hyophorbe indica,,1.0,,palmier bâtard;palmiste poison,Hyophorbe,
26305,26306,,Hyophorbe lagenicaulis,,1.0,,bottle palm;palmiste gargoulette,Hyophorbe,
26306,26307,,Hyophorbe vaughanii,,1.0,,,Hyophorbe,
26307,26308,,Hyophorbe verschaffeltii,,1.0,,palmiste marron,Hyophorbe,
26308,26309,,Hyphaene dichotoma,,0.0,,,Hyphaene,
26309,26310,,Itaya amicorum,,0.0,,,Itaya,
26310,26311,,Juania australis,,1.0,,,Juania,
