,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name,genus
27663,27664,,Juniperus semiglobosa,Cupressaceae,0.0,,Kun Lun Duo Zi Bai;Pencil Cedar,Juniperus
27664,27665,,Juniperus squamata,Cupressaceae,0.0,,Gao Shan Bai;Flaky Juniper;Himalayan Juniper;Nepalese Juniper,Juniperus
27665,27666,,Juniperus thurifera,Cupressaceae,0.0,,Spanish Juniper;Enebro;Sabina Blanca;Cedro de España;Trabina;Incense Juniper,Juniperus
27666,27667,,Juniperus tibetica,Cupressaceae,1.0,,Da Guo Yuan Bai;Tibetan Juniper,Juniperus
27667,27668,,Cupressus sargentii,Cupressaceae,1.0,,Sargent Cypress,Cupressus
27668,27669,,Libocedrus bidwillii,,1.0,,Pahautea;Cedar,Libocedrus
27669,27670,,Papuacedrus papuana,,1.0,,,Papuacedrus
27670,27671,,Thuja standishii,Cupressaceae,1.0,,Japanese Arbor-vitae;Kurobe;Nezu;Nezuko,Thuja
27671,27672,,Thujopsis dolabrata,,0.0,,,Thujopsis
27672,27673,,Phyllocladus hypophyllus,Podocarpaceae,0.0,,Celery-top Pine;Celery Pine,Phyllocladus
27673,27674,,Phyllocladus toatoa,Podocarpaceae,0.0,,Celery-top Pine;Toatoa,Phyllocladus
27674,27675,,Phyllocladus trichomanoides,Podocarpaceae,0.0,,,Phyllocladus
27675,27676,,Posidonia angustifolia,,0.0,,Species code: Pg,Posidonia
27676,27677,,Abies delavayi,Pinaceae,1.0,,Nukiang Fir,Abies
27677,27678,,Abies densa,Pinaceae,0.0,,Gobra;Sikkim Fir;Gobria;Salla,Abies
27678,27679,,Abies fabri,Pinaceae,1.0,,Minshan Fir,Abies
27679,27680,,Abies fargesii,Pinaceae,0.0,,,Abies
27680,27681,,Abies firma,Pinaceae,0.0,,Momi-Noki;Momi Fir;Momi,Abies
27681,27682,,Abies holophylla,Pinaceae,1.0,,пихта цельнолистная;Manchurian Fir;Shansong;Needle Fir,Abies
27682,27683,,Abies homolepis,Pinaceae,1.0,,,Abies
27683,27684,,Abies mariesii,Pinaceae,0.0,,Marie's Fir;O-shirabiso,Abies
27684,27685,,Abies nephrolepis,Pinaceae,0.0,,Chou Lengshan;Pikhta Amurskaya;Khinghan Fir;Hinggan Fir,Abies
27685,27686,,Abies pindrow,Pinaceae,0.0,,Pindrow Fir;Ragha;Pindrau;West Himalayan Fir;Badar,Abies
27686,27687,,Keteleeria evelyniana,,1.0,,Du sam nui dat;Ngo tung;Yunnan Yushan,Keteleeria
27687,27688,,Halophila australis,,0.0,,Species Code: Ha,Halophila
27688,27689,,Larix lyallii,Pinaceae,0.0,,Subalpine Larch;Alpine Larch,Larix
27689,27690,,Picea asperata,Pinaceae,1.0,,,Picea
27690,27691,,Picea crassifolia,Pinaceae,0.0,,Qinghai Yun Shan;Qinghai Spruce,Picea
27691,27692,,Picea glehnii,Pinaceae,0.0,,Sakhalin Spruce;Aka-matsu,Picea
27692,27693,,Picea meyeri,Pinaceae,1.0,,Meyer's Spruce;Bai Qian,Picea
27693,27694,,Picea obovata,Pinaceae,0.0,,Siberian Spruce;Jel Sibirskaya,Picea
27694,27695,,Picea orientalis,Pinaceae,0.0,,Doğu Ladini;Jel Vostochnaya;Caucasian Spruce;Jel Kavkasskaja;Aghmosavluri Nadzvi;Oriental Spruce,Picea
27695,27696,,Picea pungens,Pinaceae,0.0,,Colorado Spruce;Blue Spruce,Picea
27696,27697,,Picea purpurea,Pinaceae,1.0,,Purple Cone Spruce;ziguo yun shan,Picea
27697,27698,,Picea schrenkiana,Pinaceae,0.0,,Tian Shan spruce;xue ling yun shan,Picea
27698,27699,,Picea smithiana,Pinaceae,0.0,,West Himalayan Spruce;Indian Spruce;Changye yunshan;Morinda Spruce,Picea
27699,27700,,Picea spinulosa,Pinaceae,0.0,,Xizang yun shan;Sikkim Spruce;East Himalayan Spruce,Picea
27700,27701,,Picea wilsonii,Pinaceae,0.0,,Wilson Spruce;Qing qian,Picea
27701,27702,,Pinus attenuata,Pinaceae,0.0,,Knobcone Pine;Narrowcone Pine,Pinus
27702,27703,,Pinus balfouriana,Pinaceae,1.0,,Foxtail Pine,Pinus
27703,27704,,Pinus cembra,Pinaceae,0.0,,Arolla Pine;Swiss Stone Pine;Pin arole;Auvier,Pinus
27704,27705,,Pinus coulteri,Pinaceae,1.0,,Bigcone Pine;Coulter Pine,Pinus
27705,27706,,Pinus cubensis,Pinaceae,0.0,,Cuban Pine,Pinus
27706,27707,,Pinus densata,Pinaceae,0.0,,Gao shan song;Gaoshan Pine,Pinus
27707,27708,,Pinus densiflora,Pinaceae,0.0,,Japanese Red Pine;сосна густоцветковая;Aka-matsu;Chi song;Sonamoo,Pinus
27708,27709,,Pinus douglasiana,Pinaceae,0.0,,Pino Hayarín;Douglas Pine;Ocote;Pino Blanco;Pino Real,Pinus
27709,27710,,Pinus durangensis,Pinaceae,1.0,,Durango Pine;Pino Real;Pino Blanco;Ocote,Pinus
27710,27711,,Pinus engelmannii,Pinaceae,0.0,,Apache Pine;Pino Real,Pinus
27711,27712,,Spiraeanthemum meridionale,,0.0,,,Spiraeanthemum
27712,27713,,Pinus halepensis,Pinaceae,0.0,,Aleppo Pine;Pin d'Alep;صنوبر حلبي;Pino Carrasco;Pino de Alepo;Pino d'Aleppo,Pinus
27713,27714,,Pinus hartwegii,Pinaceae,0.0,,Hartweg's Pine;Pino de las Alturas;Ocote,Pinus
27714,27715,,Pinus herrerae,Pinaceae,0.0,,Pino Chino;Herrera's Pine;Ocote;Pino Llanero,Pinus
27715,27716,,Pinus hwangshanensis,Pinaceae,0.0,,Huangshan Pine;Huang shan song,Pinus
27716,27717,,Pinus lawsonii,Pinaceae,0.0,,Lawson's Pine,Pinus
27717,27718,,Pinus leiophylla,Pinaceae,0.0,,Chihuahua Pine;Smooth-leaved Pine;Palo Otomite;Pino Chino,Pinus
27718,27719,,Pinus lumholtzii,Pinaceae,1.0,,Ocote;Lumholtz's Pine;Pino Barba Caída;Pino Triste;Pino Amarillo;Pino Ahuitado,Pinus
27719,27720,,Pinus luzmariae,Pinaceae,0.0,,Pino Chino;Pino Trompillo de Tres Hojas,Pinus
27720,27721,,Pinus maximinoi,Pinaceae,0.0,,Thin-leaf Pine;Pino Canís;Ocote,Pinus
27721,27722,,Pinus monophylla,Pinaceae,0.0,,One-leaved Nut Pine;Single Leaf Pinyon Pine,Pinus
27722,27723,,Pinus morrisonicola,Pinaceae,1.0,,Tai Wan Wu Zhen Song;Taiwan White Pine,Pinus
27723,27724,,Pinus parviflora,Pinaceae,0.0,,,Pinus
27724,27725,,Pinus pinea,Pinaceae,0.0,,Stone Pine;Pinhero Manso;Pino Piñonero;Umbrella Pine;Pin pignon;Pino da Pinoli;Italian Stone Pine;Pino Domestico;Pin parasol,Pinus
27725,27726,,Lagarosiphon madagascariensis,,0.0,,,Lagarosiphon
27726,27727,,Berlinia viridicans,Leguminosae,0.0,,,Berlinia
27727,27728,,Pinus praetermissa,Pinaceae,1.0,,Pino Chino;Pino;Ocote,Pinus
27728,27729,,Pinus pumila,Pinaceae,0.0,,Dwarf Siberian Pine;Dwarf Stone Pine;Nun-jas-na-mu,Pinus
27729,27730,,Pinus quadrifolia,Pinaceae,0.0,,Parry Pinyon;Piñon;Nut Pine,Pinus
27730,27731,,Pinus remota,Pinaceae,0.0,,Texas Pinyon Pine;Nut Pine,Pinus
27731,27732,,Pinus roxburghii,Pinaceae,0.0,,Chir Pine;Long-leaved Indian Pine,Pinus
27732,27733,,Pinus sabiniana,Pinaceae,0.0,,Bull Pine;Gray Pine,Pinus
27733,27734,,Pinus sibirica,Pinaceae,0.0,,Siberian Stone Pine;Kedr;Sibirskii Kedr;Siberian Pine,Pinus
27734,27735,,Pinus strobiformis,Pinaceae,0.0,,Pino Nayar;Pino Blanco;Nacahuite;Huiyoco;Cahuite;Pinabete;Southwestern White Pine,Pinus
27735,27736,,Pinus teocote,Pinaceae,0.0,,Ocote;Pino Colorado;Pino Real;Teocote Pine;Pino Chino;Pino Rosillo;Aztec Pine;Pino Prieto,Pinus
27736,27737,,Pinus thunbergii,Pinaceae,0.0,,Haesong;Japanese Black Pine;Kuro-matsu,Pinus
27737,27738,,Pinus tropicalis,Pinaceae,1.0,,Tropical Pine,Pinus
27738,27739,,Pinus yunnanensis,Pinaceae,0.0,,Yun nan song;云南松;Yunnan Pine,Pinus
27739,27740,,Tsuga diversifolia,Pinaceae,0.0,,コメツガ;Kuro-Tsuga;米栂;Northern Japanese Hemlock;クロツガ;Kome-Tsuga,Tsuga
27740,27741,,Tsuga dumosa,Pinaceae,0.0,,Himalayan Hemlock;Thingia;云南铁杉;Tang Shing;Yun Nan Tie Shan;Sula,Tsuga
27741,27742,,Afrocarpus dawei,Podocarpaceae,1.0,,,Afrocarpus
27742,27743,,Dacrycarpus cinctus,Podocarpaceae,0.0,,,Dacrycarpus
27743,27744,,Dacrycarpus compactus,Podocarpaceae,0.0,,,Dacrycarpus
27744,27745,,Dacrycarpus cumingii,Podocarpaceae,0.0,,,Dacrycarpus
27745,27746,,Dacrycarpus dacrydioides,Podocarpaceae,0.0,,White Pine;Kahikatea,Dacrycarpus
27746,27747,,Dacrycarpus expansus,Podocarpaceae,0.0,,,Dacrycarpus
27747,27748,,Dacrydium balansae,Podocarpaceae,0.0,,,Dacrydium
27748,27749,,Dacrydium medium,Podocarpaceae,1.0,,,Dacrydium
27749,27750,,Diospyros candolleana,Ebenaceae,1.0,,,Diospyros
27750,27751,,Dacrydium novoguineense,Podocarpaceae,0.0,,,Dacrydium
27751,27752,,Dacrydium pectinatum,Podocarpaceae,1.0,,,Dacrydium
27752,27753,,Dacrydium xanthandrum,Podocarpaceae,0.0,,,Dacrydium
27753,27754,,Falcatifolium falciforme,,1.0,,,Falcatifolium
27754,27755,,Falcatifolium papuanum,,0.0,,,Falcatifolium
27755,27756,,Falcatifolium taxoides,,0.0,,,Falcatifolium
27756,27757,,Halocarpus bidwillii,,0.0,,Tarwood;Bog Pine;Mountain Pine,Halocarpus
27757,27758,,Halocarpus biformis,,0.0,,Yellow Pine;Pink Pine;Alpine Tarwood,Halocarpus
27758,27759,,Lepidothamnus intermedius,,0.0,,Yellow Silver Pine,Lepidothamnus
27759,27760,,Lepidothamnus laxifolius,,0.0,,,Lepidothamnus
27760,27761,,Manoao colensoi,,0.0,,Silver Pine,Manoao
27761,27762,,Nageia motleyi,Podocarpaceae,1.0,,,Nageia
27762,27763,,Podocarpus acutifolius,Podocarpaceae,0.0,,Needle-leaved Totara;Westland Totara,Podocarpus
27763,27764,,Podocarpus aracensis,Podocarpaceae,0.0,,,Podocarpus
27764,27765,,Podocarpus archboldii,Podocarpaceae,1.0,,,Podocarpus
27765,27766,,Podocarpus bracteatus,Podocarpaceae,0.0,,,Podocarpus
27766,27767,,Podocarpus brasiliensis,Podocarpaceae,0.0,,Pineirino-da-serra,Podocarpus
27767,27768,,Podocarpus brassii,Podocarpaceae,0.0,,,Podocarpus
27768,27769,,Diospyros soyauxii,Ebenaceae,1.0,,,Diospyros
27769,27770,,Podocarpus celatus,Podocarpaceae,0.0,,Cinqui-masé,Podocarpus
27770,27771,,Spiraeanthemum pubescens,,0.0,,,Spiraeanthemum
27771,27772,,Podocarpus confertus,Podocarpaceae,1.0,,,Podocarpus
27772,27773,,Podocarpus coriaceus,Podocarpaceae,0.0,,Resinier moutaigue;Caoba del país,Podocarpus
27773,27774,,Podocarpus crassigemma,Podocarpaceae,0.0,,,Podocarpus
27774,27775,,Podocarpus cunninghamii,Podocarpaceae,0.0,,Hall's Totara;Montane Totara,Podocarpus
27775,27776,,Podocarpus degeneri,Podocarpaceae,0.0,,Kuasi,Podocarpus
27776,27777,,Podocarpus elatus,Podocarpaceae,0.0,,Illawarra Plum;Turpentine Pine;Brown Pine;Yellow Pine;Plum Pine,Podocarpus
27777,27778,,Podocarpus elongatus,Podocarpaceae,0.0,,Breërevier Geelhout;Breede River Yellowwood,Podocarpus
27778,27779,,Podocarpus glaucus,Podocarpaceae,0.0,,Nipa,Podocarpus
27779,27780,,Podocarpus glomeratus,Podocarpaceae,1.0,,Pino de Monte,Podocarpus
27780,27781,,Podocarpus gnidioides,Podocarpaceae,1.0,,,Podocarpus
27781,27782,,Podocarpus grayae,Podocarpaceae,0.0,,,Podocarpus
27782,27783,,Podocarpus henkelii,Podocarpaceae,1.0,,Falcate Yellowwood;Henkel's Yellowwood,Podocarpus
27783,27784,,Podocarpus insularis,Podocarpaceae,0.0,,,Podocarpus
27784,27785,,Podocarpus latifolius,Podocarpaceae,0.0,,Opregte Geelhout;Broad-leaved Yellowwood;Kaapse Geelhout;Real Yellowwood;Upright Yellowwood;True Yellowwood,Podocarpus
27785,27786,,Podocarpus lawrencei,Podocarpaceae,0.0,,Plum Pine;Mountain Plum Pine,Podocarpus
27786,27787,,Podocarpus ledermannii,Podocarpaceae,0.0,,,Podocarpus
27787,27788,,Podocarpus levis,Podocarpaceae,0.0,,,Podocarpus
27788,27789,,Podocarpus longefoliolatus,Podocarpaceae,1.0,,,Podocarpus
27789,27790,,Podocarpus lucienii,Podocarpaceae,0.0,,,Podocarpus
27790,27791,,Podocarpus macrocarpus,Podocarpaceae,1.0,,,Podocarpus
27791,27792,,Podocarpus macrophyllus,Podocarpaceae,0.0,,,Podocarpus
27792,27793,,Podocarpus magnifolius,Podocarpaceae,0.0,,Cinqui-masé,Podocarpus
27793,27794,,Podocarpus milanjianus,Podocarpaceae,0.0,,,Podocarpus
27794,27795,,Podocarpus nivalis,Podocarpaceae,0.0,,Snow Totara;Alpine Totara,Podocarpus
27795,27796,,Podocarpus novae-caledoniae,Podocarpaceae,0.0,,,Podocarpus
27796,27797,,Podocarpus polystachyus,Podocarpaceae,1.0,,Podo Laut,Podocarpus
27797,27798,,Podocarpus pseudobracteatus,Podocarpaceae,0.0,,,Podocarpus
27798,27799,,Podocarpus ridleyi,Podocarpaceae,1.0,,,Podocarpus
27799,27800,,Podocarpus salicifolius,Podocarpaceae,0.0,,Pinabete,Podocarpus
27800,27801,,Podocarpus spinulosus,Podocarpaceae,0.0,,,Podocarpus
27801,27802,,Podocarpus sprucei,Podocarpaceae,1.0,,Guabisay;Romerillo,Podocarpus
27802,27803,,Podocarpus steyermarkii,Podocarpaceae,0.0,,,Podocarpus
27803,27804,,Podocarpus sylvestris,Podocarpaceae,0.0,,,Podocarpus
27804,27805,,Podocarpus tepuiensis,Podocarpaceae,0.0,,,Podocarpus
27805,27806,,Podocarpus teysmannii,Podocarpaceae,1.0,,,Podocarpus
27806,27807,,Podocarpus totara,Podocarpaceae,0.0,,Totara,Podocarpus
27807,27808,,Prumnopitys ferruginoides,Podocarpaceae,0.0,,,Prumnopitys
27808,27809,,Prumnopitys montana,Podocarpaceae,1.0,,Pino Colombiano;Pino de Pacho;Pino Criollo;Diomato de Tierra Fría;Pino Romerón;Romerillo Hembra;Pino Rojo;Pino de Montaña;Pino Rial;Pino Rey;Diablo Fuerte;Chaquiro,Prumnopitys
27809,27810,,Prumnopitys taxifolia,Podocarpaceae,0.0,,Matai;Black Pine,Prumnopitys
27810,27811,,Retrophyllum comptonii,Podocarpaceae,0.0,,,Retrophyllum
27811,27812,,Sundacarpus amarus,,0.0,,Choopoola;Black Pine,Sundacarpus
27812,27813,,Taxus canadensis,Taxaceae,0.0,,Canadian Yew,Taxus
27813,27814,,Torreya nucifera,,0.0,,Kaja;Japanese Nutmeg Tree;Kaya,Torreya
27814,27815,,Juniperus chengii,Cupressaceae,1.0,,,Juniperus
27815,27816,,Abies hidalgensis,Pinaceae,1.0,,,Abies
27816,27817,,Pinus bhutanica,Pinaceae,0.0,,Bhutan Pine;Bhutan White Pine,Pinus
27817,27818,,Falcatifolium sleumeri,,1.0,,,Falcatifolium
27818,27819,,Podocarpus palawanensis,Podocarpaceae,1.0,,,Podocarpus
27819,27820,,Podocarpus perrieri,Podocarpaceae,1.0,,,Podocarpus
27820,27821,,Diospyros platanoides,Ebenaceae,1.0,,,Diospyros
27821,27822,,Magnolia opipara,Magnoliaceae,1.0,,,Magnolia
27822,27823,,Weinmannia dichotoma,Cunoniaceae,0.0,,,Weinmannia
27823,27824,,Helichrysum spenceranum,,0.0,,,Helichrysum
27824,27825,,Magnolia patungensis,Magnoliaceae,1.0,,,Magnolia
27825,27826,,Diospyros nur,Ebenaceae,1.0,,,Diospyros
27826,27827,,Diospyros inhacaensis,Ebenaceae,0.0,,Coastal Jackal-berry;Kusjakkalsbessie,Diospyros
27827,27828,,Vepris borenensis,,1.0,,,Vepris
27828,27829,,Diospyros alboflavescens,Ebenaceae,1.0,,,Diospyros
27829,27830,,Aphelandra albinotata,,1.0,,,Aphelandra
27830,27831,,Aphelandra anderssonii,,1.0,,,Aphelandra
27831,27832,,Aphelandra attenuata,,1.0,,,Aphelandra
27832,27833,,Aphelandra azuayensis,,1.0,,,Aphelandra
27833,27834,,Aphelandra chrysantha,,1.0,,,Aphelandra
27834,27835,,Aphelandra cinnabarina,,1.0,,,Aphelandra
27835,27836,,Aphelandra dodsonii,,1.0,,,Aphelandra
27836,27837,,Aphelandra galba,,1.0,,,Aphelandra
27837,27838,,Aphelandra guayasii,,1.0,,,Aphelandra
27838,27839,,Aphelandra gunnari,,1.0,,,Aphelandra
27839,27840,,Aphelandra harlingii,,1.0,,,Aphelandra
27840,27841,,Aphelandra loxensis,,1.0,,,Aphelandra
27841,27842,,Aphelandra phaina,,1.0,,,Aphelandra
27842,27843,,Aphelandra sulphurea,,1.0,,,Aphelandra
27843,27844,,Aphelandra zamorensis,,1.0,,,Aphelandra
27844,27845,,Carlowrightia ecuadoriana,,1.0,,,Carlowrightia
27845,27846,,Dicliptera callichlamys,,1.0,,,Dicliptera
27846,27847,,Dicliptera dodsonii,,1.0,,,Dicliptera
27847,27848,,Dicliptera pilosa,,1.0,,,Dicliptera
27848,27849,,Dicliptera quitensis,,1.0,,,Dicliptera
27849,27850,,Justicia ianthina,,1.0,,,Justicia
27850,27851,,Justicia riopalenquensis,,1.0,,,Justicia
27851,27852,,Neriacanthus harlingii,,1.0,,,Neriacanthus
27852,27853,,Odontonema laxum,,1.0,,,Odontonema
27853,27854,,Pseuderanthemum hookerianum,,0.0,,,Pseuderanthemum
27854,27855,,Pseuderanthemum subauriculatum,,1.0,,,Pseuderanthemum
27855,27856,,Psilanthele eggersii,,1.0,,,Psilanthele
27856,27857,,Ruellia dielsii,,1.0,,,Ruellia
27857,27858,,Sanchezia lampra,,1.0,,,Sanchezia
27858,27859,,Sanchezia parviflora,,0.0,,,Sanchezia
27859,27860,,Sanchezia sericea,,0.0,,,Sanchezia
27860,27861,,Stenandrium harlingii,,1.0,,,Stenandrium
27861,27862,,Stenostephanus asplundii,,1.0,,,Stenostephanus
27862,27863,,Stenostephanus harlingii,,1.0,,,Stenostephanus
27863,27864,,Stenostephanus laxus,,1.0,,,Stenostephanus
27864,27865,,Stenostephanus lugonis,,1.0,,,Stenostephanus
27865,27866,,Stenostephanus luteynii,,1.0,,,Stenostephanus
27866,27867,,Saurauia adenodonta,,1.0,,,Saurauia
27867,27868,,Draba extensa,,1.0,,,Draba
27868,27869,,Saurauia aguaricana,,1.0,,,Saurauia
27869,27870,,Saurauia crassisepala,,0.0,,,Saurauia
27870,27871,,Saurauia harlingii,,1.0,,,Saurauia
27871,27872,,Saurauia herthae,,0.0,,,Saurauia
27872,27873,,Saurauia laxiflora,,1.0,,,Saurauia
27873,27874,,Saurauia lehmannii,,1.0,,,Saurauia
27874,27875,,Saurauia mexiae,,1.0,,,Saurauia
27875,27876,,Saurauia pseudostrigillosa,,0.0,,,Saurauia
27876,27877,,Saurauia magnifica,,1.0,,,Saurauia
27877,27878,,Saurauia rubrisepala,,1.0,,,Saurauia
27878,27879,,Saurauia schultzeorum,,1.0,,,Saurauia
27879,27880,,Saurauia striata,,1.0,,,Saurauia
27880,27881,,Saurauia tambensis,,1.0,,,Saurauia
27881,27882,,Echinodorus eglandulosus,,1.0,,,Echinodorus
27882,27883,,Bomarea angustifolia,,1.0,,,Bomarea
27883,27884,,Bomarea borjae,,1.0,,,Bomarea
27884,27885,,Bomarea brachysepala,,1.0,,,Bomarea
27885,27886,,Bomarea ceratophora,,1.0,,,Bomarea
27886,27887,,Bomarea chimborazensis,,1.0,,,Bomarea
27887,27888,,Bomarea elegans,,1.0,,,Bomarea
27888,27889,,Bomarea glaucescens,,1.0,,,Bomarea
27889,27890,,Bomarea goniocaulon,,1.0,,,Bomarea
27890,27891,,Bomarea gracilis,,1.0,,,Bomarea
27891,27892,,Bomarea graminifolia,,1.0,,,Bomarea
27892,27893,,Bomarea hartwegii,,1.0,,,Bomarea
27893,27894,,Bomarea lanata,,1.0,,,Bomarea
27894,27895,,Bomarea longipes,,1.0,,,Bomarea
27895,27896,,Bomarea lutea,,1.0,,,Bomarea
27896,27897,,Bomarea uncifolia,,1.0,,,Bomarea
27897,27898,,Alternanthera areschougii,,1.0,,,Alternanthera
27898,27899,,Alternanthera corymbiformis,,1.0,,,Alternanthera
27899,27900,,Alternanthera grandis,,1.0,,,Alternanthera
27900,27901,,Irenella chrysotricha,,1.0,,,Irenella
27901,27902,,Iresine pedicellata,,1.0,,,Iresine
27902,27903,,Eucharis astrophiala,,1.0,,,Eucharis
27903,27904,,Eucrosia aurantiaca,,1.0,,,Eucrosia
27904,27905,,Eucrosia dodsonii,,1.0,,,Eucrosia
27905,27906,,Eucrosia stricklandii,,1.0,,,Eucrosia
27906,27907,,Pamianthe parviflora,,1.0,,,Pamianthe
27907,27908,,Phaedranassa brevifolia,,1.0,,,Phaedranassa
27908,27909,,Phaedranassa cinerea,,1.0,,,Phaedranassa
27909,27910,,Phaedranassa glauciflora,,1.0,,,Phaedranassa
27910,27911,,Phaedranassa schizantha,,1.0,,,Phaedranassa
27911,27912,,Phaedranassa tunguraguae,,1.0,,,Phaedranassa
27912,27913,,Phaedranassa viridiflora,,1.0,,,Phaedranassa
27913,27914,,Mauria membranifolia,,1.0,,,Mauria
27914,27915,,Tapirira rubrinervis,Anacardiaceae,1.0,,,Tapirira
27915,27916,,Annona ecuadorensis,,1.0,,,Annona
27916,27917,,Annona hystricoides,,1.0,,,Annona
27917,27918,,Annona manabiensis,,1.0,,,Annona
27918,27919,,Annona oligocarpa,,1.0,,,Annona
27919,27920,,Cardamine lojanensis,,1.0,,,Cardamine
27920,27921,,Guatteria pastazae,,1.0,,,Guatteria
27921,27922,,Annona conica,,1.0,,,Annona
27922,27923,,Annona deceptrix,,1.0,,,Annona
27923,27924,,Rollinia dolichopetala,,1.0,,,Rollinia
27924,27925,,Tournefortia stenosepala,,1.0,,,Tournefortia
27925,27926,,Tetrameranthus globuliferus,,1.0,,,Tetrameranthus
27926,27927,,Trigynaea triplinervis,,1.0,,,Trigynaea
27927,27928,,Unonopsis magnifolia,,1.0,,,Unonopsis
27928,27929,,Allomarkgrafia ecuatoriana,,1.0,,,Allomarkgrafia
27929,27930,,Forsteronia pycnothyrsus,,1.0,,,Forsteronia
27930,27931,,Mandevilla dodsonii,,1.0,,,Mandevilla
27931,27932,,Mandevilla equatorialis,,1.0,,,Mandevilla
27932,27933,,Mandevilla jamesonii,,1.0,,,Mandevilla
27933,27934,,Prestonia parvifolia,,1.0,,,Prestonia
27934,27935,,Prestonia peregrina,,1.0,,,Prestonia
27935,27936,,Prestonia rotundifolia,,1.0,,,Prestonia
27936,27937,,Prestonia schumanniana,,1.0,,,Prestonia
27937,27938,,Anthurium albidum,,1.0,,,Anthurium
27938,27939,,Anthurium albispatha,,1.0,,,Anthurium
27939,27940,,Anthurium albovirescens,,1.0,,,Anthurium
27940,27941,,Anthurium anceps,,1.0,,,Anthurium
27941,27942,,Anthurium angustilaminatum,,1.0,,,Anthurium
27942,27943,,Anthurium aristatum,,1.0,,,Anthurium
27943,27944,,Anthurium atroviride,,1.0,,,Anthurium
27944,27945,,Anthurium auritum,,1.0,,,Anthurium
27945,27946,,Anthurium balslevii,,1.0,,,Anthurium
27946,27947,,Anthurium bimarginatum,,1.0,,,Anthurium
27947,27948,,Anthurium brittonianum,,1.0,,,Anthurium
27948,27949,,Anthurium bucayanum,,1.0,,,Anthurium
27949,27950,,Anthurium bullosum,,1.0,,,Anthurium
27950,27951,,Anthurium bushii,,1.0,,,Anthurium
27951,27952,,Anthurium cabuyalense,,1.0,,,Anthurium
27952,27953,,Anthurium cachabianum,,1.0,,,Anthurium
27953,27954,,Anthurium campii,,1.0,,,Anthurium
27954,27955,,Anthurium camposii,,1.0,,,Anthurium
27955,27956,,Anthurium canaliculatum,,1.0,,,Anthurium
27956,27957,,Anthurium candolleanum,,1.0,,,Anthurium
27957,27958,,Anthurium ceratiinum,,1.0,,,Anthurium
27958,27959,,Anthurium clathratum,,1.0,,,Anthurium
27959,27960,,Anthurium coerulescens,,1.0,,,Anthurium
27960,27961,,Anthurium conspicuum,,1.0,,,Anthurium
27961,27962,,Anthurium conterminum,,1.0,,,Anthurium
27962,27963,,Anthurium cordiforme,,0.0,,,Anthurium
27963,27964,,Anthurium cordulatum,,1.0,,,Anthurium
27964,27965,,Anthurium curtispadix,,1.0,,,Anthurium
27965,27966,,Anthurium cuspidiferum,,1.0,,,Anthurium
27966,27967,,Anthurium cutucuense,,1.0,,,Anthurium
27967,27968,,Anthurium dendrobates,,1.0,,,Anthurium
27968,27969,,Anthurium dolichophyllum,,1.0,,,Anthurium
27969,27970,,Anthurium ecuadorense,,1.0,,,Anthurium
27970,27971,,Anthurium eggersii,,1.0,,,Anthurium
27971,27972,,Anthurium esmeraldense,,1.0,,,Anthurium
27972,27973,,Anthurium exstipulatum,,1.0,,,Anthurium
27973,27974,,Anthurium falcatum,,1.0,,,Anthurium
27974,27975,,Anthurium fasciale,,0.0,,,Anthurium
27975,27976,,Anthurium fraseri,,1.0,,,Anthurium
27976,27977,,Anthurium furcatum,,1.0,,,Anthurium
27977,27978,,Anthurium fuscopunctatum,,1.0,,,Anthurium
27978,27979,,Anthurium gaffurii,,1.0,,,Anthurium
27979,27980,,Anthurium geniculatum,,1.0,,,Anthurium
27980,27981,,Anthurium glaucophyllum,,1.0,,,Anthurium
27981,27982,,Anthurium grex-avium,,1.0,,,Anthurium
27982,27983,,Anthurium gualeanum,,1.0,,,Anthurium
27983,27984,,Anthurium hastifolium,,1.0,,,Anthurium
27984,27985,,Anthurium hebetatilaminum,,1.0,,,Anthurium
27985,27986,,Anthurium hieronymi,,1.0,,,Anthurium
27986,27987,,Anthurium holm-nielsenii,,1.0,,,Anthurium
27987,27988,,Anthurium jaramilloi,,1.0,,,Anthurium
27988,27989,,Anthurium jimenae,,1.0,,,Anthurium
27989,27990,,Anthurium julospadix,,1.0,,,Anthurium
27990,27991,,Anthurium latemarginatum,,1.0,,,Anthurium
27991,27992,,Anthurium lennartii,,1.0,,,Anthurium
27992,27993,,Anthurium leonianum,,1.0,,,Anthurium
27993,27994,,Anthurium lineolatum,,1.0,,,Anthurium
27994,27995,,Anthurium lingua,,0.0,,,Anthurium
27995,27996,,Anthurium linguifolium,,1.0,,,Anthurium
27996,27997,,Anthurium macrolonchium,,1.0,,,Anthurium
27997,27998,,Anthurium maculosum,,1.0,,,Anthurium
27998,27999,,Anthurium magnifolium,,1.0,,,Anthurium
27999,28000,,Anthurium manabianum,,1.0,,,Anthurium
28000,28001,,Anthurium masfense,,1.0,,,Anthurium
28001,28002,,Anthurium miniatum,,1.0,,,Anthurium
28002,28003,,Anthurium myosurus,,1.0,,,Anthurium
28003,28004,,Anthurium navasii,,1.0,,,Anthurium
28004,28005,,Anthurium nemorale,,1.0,,,Anthurium
28005,28006,,Anthurium nicolasianum,,1.0,,,Anthurium
28006,28007,,Anthurium nigropunctatum,,1.0,,,Anthurium
